address,date,district,price,project,server,source,spider,subdistrict,title,url
 金地未未来 - 外高桥二手房出售 -张杨北路2899弄,20180203131411,浦东,635 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,精美复式房楼层好位置佳可用面积达120平直降30万急售,http://sh.ganji.com/fang5/2885988978x.htm
潼港八村- 外高桥二手房出售 -和龙路556弄，和龙路...,20180203131411,浦东,278 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"房东出国急售,低于市场价10万,看中还有空间,只等有缘的你",http://sh.ganji.com/fang5/2879377605x.htm
 富特五村 - 外高桥二手房出售 -春晖路289弄1-26...,20180203131411,浦东,215 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"富特四村保税区实验小学,精装小户型,总价低,近地铁",http://sh.ganji.com/fang5/2962793387x.htm
高行绿洲五期- 外高桥二手房出售 -庭安路825弄,20180203131411,浦东,378 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"房型正气南北通透厨/卫全明,交通便捷,精装修,一手动迁税少",http://sh.ganji.com/fang5/2887086009x.htm
 名扬佳园 - 外高桥二手房出售 -浦东草高支路938弄,20180203131411,浦东,345 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"2012年次新房:双轨交汇,一手动迁!钥匙在手!高区景观房!",http://sh.ganji.com/fang5/2947079525x.htm
 富特五村 - 外高桥二手房出售 -春晖路289弄1-26...,20180203131411,浦东,248 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"房东已定好房子,现在此房急售,4楼楼层好,采光佳,学/区房",http://sh.ganji.com/fang5/2886034830x.htm
 东方城市华庭 - 外高桥二手房出售 -东高路751弄,20180203131411,浦东,97 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,滨海新城核心区域国企开发重点泶区紧邻双轨送产权车位!,http://sh.ganji.com/fang5/2894583564x.htm
高行绿洲三期- 外高桥二手房出售 -秋岚路91弄,20180203131411,浦东,360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"南北户型,交通便利,视野很好,熊猫级无拐角户型",http://sh.ganji.com/fang5/2897015037x.htm
 盛世东苑 - 外高桥二手房出售 -光泽路120弄,20180203131411,浦东,308 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,盛世东苑:05年次新房!俯视樱花园!精装南北两房!业主急售,http://sh.ganji.com/fang5/2894513622x.htm
 石家街60弄... - 外高桥二手房出售 -石家街60弄,20180203131411,浦东,185 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"高桥好房源,随时拎包入住",http://sh.ganji.com/fang5/2855938480x.htm
潼港六村- 外高桥二手房出售 -和龙路295弄和龙路...,20180203131411,浦东,315 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,"潼港六村,西校學區南北通透,客厅朝南,楼层好,简单装修",http://sh.ganji.com/fang5/2877931782x.htm
高行绿洲- 外高桥二手房出售 -白萱路99弄,20180203131411,浦东,365 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,绿洲一期80㎡360万楼层居高交易政策已经如此何不,http://sh.ganji.com/fang5/2907305439x.htm
 尼德兰花园 - 外高桥二手房出售 -莱阳路3988弄1-3...,20180203131411,浦东,500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/waigaoqiao/o3/,ganji,外高桥,尼德兰花园二期16年次新房，中间楼层，对口西校可改三房的哦,http://sh.ganji.com/fang5/2917071165x.htm
 拉摩斯公寓 - 北外滩二手房出售 -四川北路2093号,20180203131415,虹口,80 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,真盘实价，无需社保可网签，别让上海留下你的青春却留不住你的人,http://sh.ganji.com/fang5/2874207603x.htm
 九联小区 - 北外滩二手房出售 -唐山路708弄1-3号,20180203131415,虹口,360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,"带落地窗,出行方便,精装修,房东置换已看中房子,诚心出售!",http://sh.ganji.com/fang5/2898047667x.htm
 名江七星城 - 北外滩二手房出售 -东汉阳路309弄,20180203131415,虹口,1360 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,北外滩一线景观房+高区四房+满五+产权车位+近地铁+小区优美,http://sh.ganji.com/fang5/3004002731x.htm
 新外滩花苑 - 北外滩二手房出售 -东大名路888弄,20180203131415,虹口,2400 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,豪宅新外滩花苑沿江真真实实唯一大平层五房江景房一览无余,http://sh.ganji.com/fang5/3005783543x.htm
 白金湾广场(... - 北外滩二手房出售 -海平路18号,20180203131415,虹口,3800 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,梦里寻它千百度！原来他只在原处！俯视百分之六十的上海就在这里,http://sh.ganji.com/fang5/2985405257x.htm
 融创外滩18... - 北外滩二手房出售 -东余杭路333号,20180203131415,虹口,1420 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,北外滩滨江新房+融创开发商+通天然气+希缺房源和地段！精装修,http://sh.ganji.com/fang5/2914604415x.htm
 新外滩花苑 - 北外滩二手房出售 -东大名路888弄,20180203131415,虹口,2200 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,与姚明、刘嘉玲做邻居+豪装交付拎包入婉约黄浦江，在您脚下流淌,http://sh.ganji.com/fang5/2894379525x.htm
 新外滩花苑 - 北外滩二手房出售 -东大名路888弄,20180203131415,虹口,950 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,业主急抛，小区位于内环内，楼层好，站阳台直视陆家嘴中心,http://sh.ganji.com/fang5/2894379642x.htm
 运舫小区 - 北外滩二手房出售 -保定路20弄10-40...,20180203131415,虹口,500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,云舫小区正气两房，低于市场价20万，真盘实价,http://sh.ganji.com/fang5/2916551022x.htm
 白金湾广场(... - 北外滩二手房出售 -海平路18号,20180203131415,虹口,5300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,白金湾一手现房开发商限量高层在售俯瞰陆家嘴大平层,http://sh.ganji.com/fang5/3003880358x.htm
 豪景苑 - 北外滩二手房出售 -武昌路338号,20180203131415,虹口,2080 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,有话好好说，有房好好看！天天好房，天天好价！,http://sh.ganji.com/fang5/2916069279x.htm
久耕小区- 北外滩二手房出售 -九龙路515号、九龙路...,20180203131415,虹口,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,"乍浦路使用权房,看房有钥匙,欧式装修可直接拎包入住!",http://sh.ganji.com/fang5/2858017752x.htm
 名江七星城 - 北外滩二手房出售 -东汉阳路309弄,20180203131415,虹口,1268 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,"楼层好,视野广,学位房出售,北外滩",http://sh.ganji.com/fang5/2859257016x.htm
 鸿旭豪苑 - 北外滩二手房出售 -昆明路388弄,20180203131415,虹口,460 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,4/12号线大连路站!电梯顶楼复式!使用面积高!北外滩烫金地,http://sh.ganji.com/fang5/2895947500x.htm
 虹宸易居 - 北外滩二手房出售 -公平路469弄,20180203131415,虹口,500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,虹宸易居高档社区景观好房价格实惠房东置换急卖,http://sh.ganji.com/fang5/2889246121x.htm
 公平大楼 - 北外滩二手房出售 -周家嘴路734号,20180203131415,虹口,450 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,"随时看房,有钥匙,地铁4号线旁边,学区房",http://sh.ganji.com/fang5/2866159347x.htm
宏惠花苑- 北外滩二手房出售 -榆林路69弄榆林路1...,20180203131415,虹口,815 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,"房东3次降价140万128平三房,豪华装修,看房方便带车位",http://sh.ganji.com/fang5/2960725172x.htm
 名江七星城 - 北外滩二手房出售 -东汉阳路309弄,20180203131415,虹口,1200 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,北外滩挑空复式大4房!陆家嘴外滩高区江景房!带价值70万车位,http://sh.ganji.com/fang5/2900608246x.htm
 宝华住宅小区 - 北外滩二手房出售 -东长治路549弄,20180203131415,虹口,189 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,首付90万让你买一套超级赚钱的商铺做海澜之家的房东,http://sh.ganji.com/fang5/2911797280x.htm
白金湾府邸- 北外滩二手房出售 -海平路18号A、B座,20180203131415,虹口,3999 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,[新盘]白金湾丨仅余15套丨免俑丨北外滩一线丨南北+全明格局,http://sh.ganji.com/fang5/2993636918x.htm
 河滨大楼 - 北外滩二手房出售 -虹口北苏州路400弄,20180203131415,虹口,820 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,视频看房河滨大楼精装两房，朝南优秀历史保护建筑*！,http://sh.ganji.com/fang5/2993775077x.htm
 白金府邸 - 北外滩二手房出售 -旅顺路199弄,20180203131415,虹口,1350 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/beiwaitan/o4/,ganji,北外滩,视频看房+外滩滨江+坐拥外滩观景位置+繁华地段+豪装入住+近,http://sh.ganji.com/fang5/2892703072x.htm
 绿地东岸涟城... - 临港新城二手房出售 -马樱丹路127弄,20180203131455,南汇,220 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房子没有贷款，交易方便，工作再忙，别忘买房。,http://sh.ganji.com/fang5/2869886346x.htm
 绿地东岸涟城 - 临港新城二手房出售 -古棕路168弄,20180203131455,南汇,228 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房型正气，阳光充足，楼层佳。生活配套完善,http://sh.ganji.com/fang5/2869886445x.htm
 宜浩公馆 - 临港新城二手房出售 -竹柏路266号,20180203131455,南汇,120 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,上下小复式，层高5米5，让你居住更加舒适，,http://sh.ganji.com/fang5/2869886016x.htm
 宜浩佳园 - 临港新城二手房出售 -竹柏路333弄,20180203131455,南汇,300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,电梯房中间楼层，位置好，视野宽阔,http://sh.ganji.com/fang5/2960875637x.htm
" 绿地临港家园... - 临港新城二手房出售 -古棕路439弄,古棕...",20180203131455,南汇,200 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,自住装修，南北通透，房东诚意置换。,http://sh.ganji.com/fang5/2960875457x.htm
 宜浩佳园 - 临港新城二手房出售 -竹柏路111弄,20180203131455,南汇,245 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,临港新城，业主置换，急售，好房子不等人,http://sh.ganji.com/fang5/2892371490x.htm
" 新欣二村 - 临港新城二手房出售 -新欣路,近老芦公路",20180203131455,南汇,75.9 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,百年名校环绕，成熟地段，成熟配套，好住好租！送车位、产证齐全,http://sh.ganji.com/fang5/3005685458x.htm
 清风名苑 - 临港新城二手房出售 -池月路848弄,20180203131455,南汇,160 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,六楼复式送阁楼，送露台精装修三房，诚心出售，很划算,http://sh.ganji.com/fang5/2940324950x.htm
 绿地东岸涟城... - 临港新城二手房出售 -马樱丹路127弄,20180203131455,南汇,200 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,满五唯一精装全送,http://sh.ganji.com/fang5/2766677304x.htm
 宜浩佳园 - 临港新城二手房出售 -竹柏路366弄,20180203131455,南汇,215 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房东自住家具家电全送离明珠小学近,http://sh.ganji.com/fang5/2871067953x.htm
 绿地东岸涟城 - 临港新城二手房出售 -古棕路168弄,20180203131455,南汇,152 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房东诚意出售，性价比高。,http://sh.ganji.com/fang5/2891107657x.htm
 滴水湖馨苑 - 临港新城二手房出售 -方竹路88弄,20180203131455,南汇,175 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,临港楼盘电梯洋房总高7层总价175万起手慢则无,http://sh.ganji.com/fang5/2912905047x.htm
 宜浩佳园 - 临港新城二手房出售 -竹柏路333弄,20180203131455,南汇,210 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,好房不等人真正的好房出来了可读明珠小学房东急售,http://sh.ganji.com/fang5/2917806817x.htm
 绿地东岸涟城 - 临港新城二手房出售 -古棕路168弄,20180203131455,南汇,152 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,小高层精装修采光好拎包入住性价比高你还在等什么呢,http://sh.ganji.com/fang5/2922629152x.htm
 宜浩佳园 - 临港新城二手房出售 -竹柏路100弄,20180203131455,南汇,248 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,明珠小学房，房东置换诚意出售，可以看实房。,http://sh.ganji.com/fang5/2960875760x.htm
 万祥菊苑 - 临港新城二手房出售 -祥安路148弄,20180203131455,南汇,250 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房型正气，南北通透，满五年无税，房东赠送全部家私及车位,http://sh.ganji.com/fang5/2893978523x.htm
临港壹天地- 临港新城二手房出售 -临港,20180203131455,南汇,90 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,绿地临港壹天地配套完善临近地铁现房精装交付,http://sh.ganji.com/fang5/2892457197x.htm
 绿地东岸涟城 - 临港新城二手房出售 -古棕路168弄,20180203131455,南汇,165 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,全明户型，采光好，滴水湖景观房,http://sh.ganji.com/fang5/2892371934x.htm
 东方颐城(公... - 临港新城二手房出售 -丽正路99弄,20180203131455,南汇,190 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,一手精装修、无税费、电梯洋房、近地铁、生活配套齐全、专,http://sh.ganji.com/fang5/2912356546x.htm
 绿地东岸涟城 - 临港新城二手房出售 -古棕路168弄,20180203131455,南汇,225 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房型正气，阳光充足，楼层佳。生活配套完善,http://sh.ganji.com/fang5/2869885839x.htm
 万祥梅苑 - 临港新城二手房出售 -祥安路37号,20180203131455,南汇,80 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,房东急售，精装修小两房，成熟小区配套全这是你未来的家！,http://sh.ganji.com/fang5/2913689847x.htm
 绿都绣云里 - 临港新城二手房出售 -崇溪路111弄,20180203131455,南汇,460 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,川沙一手住宅迪士尼辐射区内部房源精装交付生活商业齐全,http://sh.ganji.com/fang5/2877003969x.htm
 绿地东岸涟城... - 临港新城二手房出售 -马樱丹路127弄,20180203131455,南汇,260 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,南北通透精装全配赠送超大阳台,http://sh.ganji.com/fang5/2752832817x.htm
 绿地东岸涟城... - 临港新城二手房出售 -马樱丹路127弄,20180203131455,南汇,470 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,沿河风景带车库带花园带保姆房位置好买到就是赚到,http://sh.ganji.com/fang5/2980441061x.htm
 丽泽兰馨苑 - 临港新城二手房出售 -首善街619弄,20180203131455,南汇,180 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,书院镇，丽泽兰馨苑，楼层佳，精装全送，南北通，随时看房,http://sh.ganji.com/fang5/2922723715x.htm
 绿都绣云里 - 临港新城二手房出售 -崇溪路111弄,20180203131455,南汇,460 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,川沙一手住宅迪士尼辐射区内部房源精装交付生活商业齐全,http://sh.ganji.com/fang5/2897766900x.htm
" 新欣一村 - 临港新城二手房出售 -新欣路,近新府路",20180203131455,南汇,60 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,可网签，名校环绕，配套成熟，精装修两房，送家具家电，欢迎访问,http://sh.ganji.com/fang5/2891295154x.htm
 朗诗里程 - 临港新城二手房出售 -浦东渔港路399弄,20180203131455,南汇,88 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,近地铁+拎包入住+精装修+性价比超高+低首付+繁华地段+急售,http://sh.ganji.com/fang5/2867828875x.htm
 绿都绣云里 - 临港新城二手房出售 -崇溪路111弄,20180203131455,南汇,420 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,迪士尼周围五公里范围内唯一在售商业用地可做重餐饮小型商铺,http://sh.ganji.com/fang5/3009592019x.htm
 绿地东岸涟城 - 临港新城二手房出售 -古棕路168弄,20180203131455,南汇,208 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,正规两房送大露台可做阳光房。,http://sh.ganji.com/fang5/2914506591x.htm
 绿地东岸涟城... - 临港新城二手房出售 -马樱丹路127弄,20180203131455,南汇,122 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,精装修，拎包入住，诚意出售。,http://sh.ganji.com/fang5/2893995126x.htm
 丽泽兰馨苑 - 临港新城二手房出售 -首善街619弄,20180203131455,南汇,165 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/lingangxincheng/o10/,ganji,临港新城,临港新城丽泽兰馨苑精装修紧邻地铁业主急售,http://sh.ganji.com/fang5/2922723718x.htm
 中南君悦府 - 嘉兴二手房出售 -外环东路,20180203131506,上海周边,106 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,4A风景区紧临高铁站的精装现房，3+1户型三南开间送车位,http://sh.ganji.com/fang5/2920979304x.htm
 嘉兴龙鼎万达... - 嘉兴二手房出售 -龙凤路,20180203131506,上海周边,70 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,万达新公馆，万达在哪里商业就在那里，好公寓你敢看吗,http://sh.ganji.com/fang5/2920184250x.htm
" 金色海岸 - 嘉兴二手房出售 -海丰路,近海滨大道",20180203131506,上海周边,112 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,金洲海尚品质住宅小区，无缝对接上海地铁九号线！一线海景房、,http://sh.ganji.com/fang5/2928057682x.htm
 新西塘孔雀城 - 嘉兴二手房出售 -嘉善大道,20180203131506,上海周边,85 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,送车位，新西塘孔雀城，高铁新城精装住宅，上师大附属学区房,http://sh.ganji.com/fang5/2914786725x.htm
" 新城金樾 - 嘉兴二手房出售 -九场公路,近S202",20180203131506,上海周边,77 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,首付10万地铁5号线旁+距上海虹桥30分路+均价1万,http://sh.ganji.com/fang5/2913733908x.htm
合景天俊- 嘉兴二手房出售 -海盐市,20180203131506,上海周边,120 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,高端住宅，离山水6旗只有2公里，重点学区房，70年，可落户,http://sh.ganji.com/fang5/2888551167x.htm
 东方南苑 - 嘉兴二手房出售 -平湖乍浦,20180203131506,上海周边,40 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,AAAA级旅游景区九龙山旁边，大小户型都有,http://sh.ganji.com/fang5/2558253081x.htm
" 长虹春天 - 嘉兴二手房出售 -运河东路,近虹桥路",20180203131506,上海周边,100 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,4.A级景区旁，一手花园洋房，对口百年老校，不限.购，,http://sh.ganji.com/fang5/2916621754x.htm
 新富嘉园 - 嘉兴二手房出售 -新建路,20180203131506,上海周边,95 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,离上海廊下五公里车程5分种精装修70年纯产权住宅,http://sh.ganji.com/fang5/2885487199x.htm
平湖国际进口...- 嘉兴二手房出售 -平湖,20180203131506,上海周边,68 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,平湖国际进口商品城二期，底楼沿街商铺出售，亚洲,http://sh.ganji.com/fang5/2870646855x.htm
" 首开紫宸江湾 - 嘉兴二手房出售 -广州路,近东江路",20180203131506,上海周边,65 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,首开央企品质保证八千每平可落户首付三成20万,http://sh.ganji.com/fang5/2932193174x.htm
 润家广场 - 嘉兴二手房出售 -联翔路,20180203131506,上海周边,40 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,润家万象+金装复式公寓+首付只需15万+沿街旺铺,http://sh.ganji.com/fang5/2978897810x.htm
 凤凰名邸 - 嘉兴二手房出售 -盐佳路,20180203131506,上海周边,75 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,嘉兴海盐高铁旁凤凰名邸笋盘出售多层电梯洋房首付三成,http://sh.ganji.com/fang5/2901620359x.htm
" 万科悦中环 - 嘉兴二手房出售 -中环西路,近洪殷路",20180203131506,上海周边,100 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,"沪嘉同城,地铁对接上海,1号线100米,万科中环公园,首开中",http://sh.ganji.com/fang5/2912913514x.htm
 滨海之星 - 嘉兴二手房出售 -外环东路,20180203131506,上海周边,58 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,九龙山度假区旁！精装修，交通便利，配套齐全，低总价！,http://sh.ganji.com/fang5/2900340603x.htm
 缔艺家园 - 嘉兴二手房出售 -联合路525号,20180203131506,上海周边,57 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,急售轻轨500米靠近皮革城精装全配低于市场价！,http://sh.ganji.com/fang5/2864746794x.htm
 东方悦宫 - 嘉兴二手房出售 -嘉兴余新镇余北大街,20180203131506,上海周边,92 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,嘉兴高桥阳光城高铁100米租金可租4000以上精装交楼,http://sh.ganji.com/fang5/2867407957x.htm
 佳源优优华府 - 嘉兴二手房出售 -嘉杭路与开禧路交叉口,20180203131506,上海周边,101 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,"嘉兴,南湖区、名企佳源打造经典3房、交通便利、名校环绕!",http://sh.ganji.com/fang5/2892093259x.htm
 万城理想公馆 - 嘉兴二手房出售 -海宁市中心双联路与硖仲路...,20180203131506,上海周边,80 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,一个太阳，一片天，一个地球，一个房子，一家人，一车位，一花园,http://sh.ganji.com/fang5/2910657151x.htm
" 佳源优优华府 - 嘉兴二手房出售 -嘉杭路,近开禧路",20180203131506,上海周边,79.8 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,"南湖市中心高铁附近,花园精装洋房,首付2成,送车位,急售!!",http://sh.ganji.com/fang5/2987625848x.htm
云澜湾- 嘉兴二手房出售 -嘉善县嘉善大云云澜湾,20180203131506,上海周边,460 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,"云澜湾度假区,天然温泉入户别墅!呵护身体健康,此生值得拥有",http://sh.ganji.com/fang5/2874554701x.htm
 祥生悦澜湾 - 嘉兴二手房出售 -周庄古镇周商公路1号,20180203131506,上海周边,108 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,海盐新盘盛大启动+精装修赠送车位+山水六旗旁+近高铁地铁,http://sh.ganji.com/fang5/2890177300x.htm
新西塘孔雀城- 嘉兴二手房出售 -周边嘉善大道与宏业路交...,20180203131506,上海周边,102 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,"新西塘孔雀城翰邻悦府超低首付开盘,采光好,高层绿色通道",http://sh.ganji.com/fang5/2881885788x.htm
" 佳源优优华府 - 嘉兴二手房出售 -嘉杭路,近开禧路",20180203131506,上海周边,90 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,嘉兴南湖区住宅房,http://sh.ganji.com/fang5/2866459885x.htm
泛华东福城- 嘉兴二手房出售 ,20180203131506,上海周边,108 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiaxing/o4/,ganji,嘉兴,平湖市区泛华东福城嘉兴学院对面地铁对接上海可落户上学,http://sh.ganji.com/fang5/2870557542x.htm
