address,date,district,price,project,server,source,spider,subdistrict,title,url
 跃进一村 - 崇明二手房出售 -跃进一村,20180202025008,崇明,54 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,,http://sh.ganji.com/fang5/2972903636x.htm
 跃进一村 - 崇明二手房出售 -跃进一村,20180202025008,崇明,58 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,,http://sh.ganji.com/fang5/2909388664x.htm
" 东风农场东风... - 崇明二手房出售 -东风公路,近林风公路",20180202025008,崇明,52 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,就在国家东平森林公园和前卫生态村之间，您说地段好吗？,http://sh.ganji.com/fang5/1633476102x.htm
 明华二村 - 崇明二手房出售 -明华二村,20180202025008,崇明,54 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,崇明农场新海农场南北通透的两房，是您挂户籍户口的理想选择,http://sh.ganji.com/fang5/2923958044x.htm
 跃进一村 - 崇明二手房出售 -跃进一村,20180202025008,崇明,57 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,小户型大风景！跃进一村便宜房，可挂上海户口，适合养老，总价低,http://sh.ganji.com/fang5/2926408285x.htm
 向民新村 - 崇明二手房出售 -向民路333号,20180202025008,崇明,65 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,环上海一钟头经济圈较少小户型低总价等你来即买即租,http://sh.ganji.com/fang5/2903960982x.htm
" 东风农场东风... - 崇明二手房出售 -东风公路,近林风公路",20180202025008,崇明,58 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,东风农场东风四村一梯两户双南全明的两室一厅休闲度假的好去处！,http://sh.ganji.com/fang5/2569444789x.htm
 明华二村 - 崇明二手房出售 -明华二村,20180202025008,崇明,58 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,纯生态没污染，我们要的就是这种环境！明华二层！45平！,http://sh.ganji.com/fang5/2905365613x.htm
 跃进一村 - 崇明二手房出售 -跃进一村,20180202025008,崇明,52 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,崇明岛二手房跃进一村精装修房源，一梯二户，周边设施齐全,http://sh.ganji.com/fang5/2908485495x.htm
 海鸥新村 - 崇明二手房出售 -北沿公路,20180202025008,崇明,44 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,一梯两户三房朝南房型正气，是您tou资的理想选择！,http://sh.ganji.com/fang5/2780534936x.htm
 南坝新村 - 崇明二手房出售 -鸽龙港路,20180202025008,崇明,32 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,南坝新村不久的时候这里将是花的海洋绿的世界休闲度假的理想地方,http://sh.ganji.com/fang5/2588097168x.htm
 崇明南门路 - 崇明二手房出售 -南门路物华小区,20180202025008,崇明,30.9 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,森林公园旁生态环境优美精装修户型周边配套成熟,http://sh.ganji.com/fang5/2784578007x.htm
 跃进一村 - 崇明二手房出售 -跃进一村,20180202025008,崇明,57 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,崇明岛跃进一村位于崇明繁华地段！房型正气，大面积，适合全家人,http://sh.ganji.com/fang5/2922336139x.htm
 明华二村 - 崇明二手房出售 -明华二村,20180202025008,崇明,52 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,长江农场明华二村全明双南的两房，好房子不等人欲购从速！,http://sh.ganji.com/fang5/2572125198x.htm
 风伟三村 - 崇明二手房出售 -风伟三村,20180202025008,崇明,60 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,就和国家4A级东平森林公园一路之隔您说地段好吗！,http://sh.ganji.com/fang5/2558823084x.htm
 嘉年花苑(东... - 崇明二手房出售 -体育路58弄,20180202025008,崇明,260 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,崇明南门精装6复7，建筑面198平方260万。市场价450万,http://sh.ganji.com/fang5/2879202147x.htm
 长江农场明华... - 崇明二手房出售 -长江农场,20180202025008,崇明,38 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,双轨交汇送家具家电产权车位70产权可落户外地人无需社保可落户,http://sh.ganji.com/fang5/2918033169x.htm
 融科托斯卡纳... - 崇明二手房出售 -海永乡长征农场北首,20180202025008,崇明,250 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,"世界生态崇明岛,有合院,叠加,双拼别墅,给您不一样的家园。",http://sh.ganji.com/fang5/2912211382x.htm
悦岛观湖- 崇明二手房出售 -悦岛观湖,20180202025008,崇明,79 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chongmingchongming/o5/,ganji,崇明,崇明岛蓝湾绿岛悦岛观湖稀缺住宅限量出售,http://sh.ganji.com/fang5/2869061580x.htm
 蔷薇五村 - 春申二手房出售 -春申路1581弄,20180202025009,闵行,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,蔷薇五村南北通透二房满五年少税房源真实可信否则当场罚款,http://sh.ganji.com/fang5/2994788819x.htm
 蔷薇五村 - 春申二手房出售 -春申路1581弄,20180202025009,闵行,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,蔷薇五村南北户型一梯两户满五年因置换急售近地铁,http://sh.ganji.com/fang5/2890511463x.htm
 上海星河湾 - 春申二手房出售 -都会路3888弄,20180202025009,闵行,1590 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,上海星河湾观景楼层价位可大谈业主急售,http://sh.ganji.com/fang5/2989439384x.htm
 普乐二村 - 春申二手房出售 -普乐路425弄,20180202025009,闵行,180 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,普乐二村精装一房，送天井，出行方便，离地铁近，配置齐全。,http://sh.ganji.com/fang5/2807269570x.htm
 春申玫瑰苑 - 春申二手房出售 -洱海路99弄,20180202025009,闵行,650 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,春申玫瑰苑小区中心位置紧邻公园婚房装修随时看房东急售,http://sh.ganji.com/fang5/2915746878x.htm
 上海春城(北... - 春申二手房出售 -莲花南路1108弄,20180202025009,闵行,478 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,诚信经营一诺千金本人所发房源均属实，如不实现场奖励500元,http://sh.ganji.com/fang5/2896260577x.htm
 绿地春申花园 - 春申二手房出售 -莲花南路988弄,20180202025009,闵行,588 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,绿在春申中心位置二房，585万，满5唯一，看房方便！急售！,http://sh.ganji.com/fang5/2898414420x.htm
 普乐三村 - 春申二手房出售 -虹梅南路1555弄,20180202025009,闵行,230 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,普乐三村精装一室一厅，诚心出售，离地铁站近。,http://sh.ganji.com/fang5/2799154041x.htm
 蔷薇新村虹梅... - 春申二手房出售 -老沪闵路1351弄,20180202025009,闵行,210 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,"居家房,交通生活方便,阳光好,安静,绿化好,鸟语花香",http://sh.ganji.com/fang5/2992656485x.htm
 华唐苑 - 春申二手房出售 -虹梅南路2288弄,20180202025009,闵行,455 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,华唐苑两房两厅南北通透近轨道交通15号线满二税低,http://sh.ganji.com/fang5/2984045903x.htm
 绿地春申花园 - 春申二手房出售 -莲花南路988弄,20180202025009,闵行,836 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,绿地顶楼复式，带20平露台，房型很棒！满5年，诚意出售！急售,http://sh.ganji.com/fang5/2993498756x.htm
 上海春城(南... - 春申二手房出售 -莲花南路1288弄,20180202025009,闵行,705 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,链.家发布上海春城大三房满五年税费少小区中心位置采光好,http://sh.ganji.com/fang5/2900119062x.htm
 普乐三村 - 春申二手房出售 -虹梅南路1555弄,20180202025009,闵行,265 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,地势好阳光好全明户型小区环境好实际面积大满五税少,http://sh.ganji.com/fang5/2911599844x.htm
 爱庐世纪新苑 - 春申二手房出售 -沪光路39弄,20180202025009,闵行,382 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,爱庐只此一套降价房源，门口已建地铁，远离马路，接受置换,http://sh.ganji.com/fang5/2928058849x.htm
 丽宾小区 - 春申二手房出售 -宾川路406号,20180202025009,闵行,57 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,空间合理！产证清晰无纠纷！低总价！精装复式小两房！随时看房！,http://sh.ganji.com/fang5/2927961142x.htm
 君莲宏润丽苑 - 春申二手房出售 -春都路358弄,20180202025009,闵行,350 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,《新出南北正气两房》《诚售有钥匙》《地铁口附近》《免.税房源,http://sh.ganji.com/fang5/2927922781x.htm
 薇馨家园 - 春申二手房出售 -春申路1580弄,20180202025009,闵行,280 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,薇馨家园满五唯一楼层位置好有钥匙看房方便拎包入住,http://sh.ganji.com/fang5/2927652064x.htm
 蔷薇新村虹梅... - 春申二手房出售 -老沪闵路1351弄,20180202025009,闵行,178 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,"蔷薇二村房型正气,卧室带阳台一房,采光无遮挡,业主诚售",http://sh.ganji.com/fang5/2927472769x.htm
 中海寰宇天下 - 春申二手房出售 -银都路2188弄,20180202025009,闵行,665 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,链+臻房源中海寰宇天下素质住户中央空间+地暖近地铁,http://sh.ganji.com/fang5/3009568637x.htm
 万科假日风景... - 春申二手房出售 -畹町路99弄,20180202025009,闵行,690 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,中心位置总高6层的2楼采光无遮挡，诚意出售全天看房方便,http://sh.ganji.com/fang5/2926674241x.htm
 高兴花园二/... - 春申二手房出售 -莘朱路879弄29-15...,20180202025009,闵行,230 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,"高兴花园,闵行实验学/区房,动/迁税少,近大润发！",http://sh.ganji.com/fang5/3009550391x.htm
 爱庐世纪新苑 - 春申二手房出售 -沪光路39弄,20180202025009,闵行,335 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,地铁口满五税费低小区中心位置景观楼层出入家门看尽万家灯火,http://sh.ganji.com/fang5/2926655860x.htm
 江南名邸 - 春申二手房出售 -高兴路666弄,20180202025009,闵行,530 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,"稀/缺精装2房,家电全送金地物业,南北通,重/点学/区带车位",http://sh.ganji.com/fang5/3009550388x.htm
 上海春城(北... - 春申二手房出售 -莲花南路1108弄,20180202025009,闵行,575 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,春城三期精装大两房，景观楼层，户型正气，满五税少，看房方便,http://sh.ganji.com/fang5/2926410847x.htm
 高兴花园一街... - 春申二手房出售 -莘朱路879弄1-28号,20180202025009,闵行,256 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,业主急售满五唯一二手买入业主价格看中可谈学？区未用,http://sh.ganji.com/fang5/2925532528x.htm
 华丽家园 - 春申二手房出售 -春申路3455弄,20180202025009,闵行,555 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,莘庄地铁南广场，花园位置.南北通，带飘窗，交通方便，出门地铁,http://sh.ganji.com/fang5/2925448102x.htm
 蔷薇八村 - 春申二手房出售 -虹梅南路1660弄,20180202025009,闵行,270 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,蔷薇八村新出房源双南两室房型正气有钥匙采光好！,http://sh.ganji.com/fang5/2914202364x.htm
 莘南花苑一村 - 春申二手房出售 -莘南花苑一村,20180202025009,闵行,375 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,好房面世，动迁房免增/值税，精装修拎包住，名额未用，中心位置,http://sh.ganji.com/fang5/2924688556x.htm
 都市苑 - 春申二手房出售 -腾冲路180弄,20180202025009,闵行,480 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,都市苑，房型正气，高区采光好，品质装修，满二年，送阁楼,http://sh.ganji.com/fang5/2924613352x.htm
 上海春城(北... - 春申二手房出售 -莲花南路1108弄,20180202025009,闵行,578 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,"对口闵实小,豪华装修60万,带固定车位,家具家电全送接受置换",http://sh.ganji.com/fang5/2924277211x.htm
 万科燕南园 - 春申二手房出售 -景联路1111弄,20180202025009,闵行,1100 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,万科燕南园满五唯一送大花园中央空调带地暖豪华装修,http://sh.ganji.com/fang5/2914596939x.htm
 银河新都(北... - 春申二手房出售 -绿莲路99弄,20180202025009,闵行,290 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,银河新都出售高性价比精装一房，近地铁口，环境优美，近麦多广场,http://sh.ganji.com/fang5/2913143727x.htm
 江南名邸 - 春申二手房出售 -高兴路666弄,20180202025009,闵行,550 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,总价低，双学/区+地/铁，税费少，采光好，急售，送车位,http://sh.ganji.com/fang5/2919511603x.htm
 蔷薇五村 - 春申二手房出售 -春申路1581弄,20180202025009,闵行,400 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,蔷薇五村+边套全明+满五唯一+15号线地铁规划小区+对口小学,http://sh.ganji.com/fang5/2903544327x.htm
 蔷薇五村 - 春申二手房出售 -春申路1581弄,20180202025009,闵行,235 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/chunshen/o6/,ganji,春申,看房方便随时有钥匙！位置好楼层佳采光棒！临近学校出行便利！,http://sh.ganji.com/fang5/2893019364x.htm
 达安锦园(一... - 江宁路二手房出售 -新丰路518弄,20180202025012,静安,1120 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,,http://sh.ganji.com/fang5/3001712621x.htm
 句容小区 - 江宁路二手房出售 -海防路100弄,20180202025012,静安,490 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,,http://sh.ganji.com/fang5/2923713769x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,1500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,,http://sh.ganji.com/fang5/2910750729x.htm
" 贤居天下苑 - 江宁路二手房出售 -昌平路428弄1,3,...",20180202025012,静安,1500 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,市重点（九年一贯制静教院附校）有钥匙可改4房得房率85,http://sh.ganji.com/fang5/2993138570x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1150 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,五年未用满五有钥匙小三房功能好看中可谈,http://sh.ganji.com/fang5/2925309265x.htm
 东海园 - 江宁路二手房出售 -西康路658弄,20180202025012,静安,950 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,A+市重点静教院名额未用精装修2房。近地铁。电梯房诚意出售,http://sh.ganji.com/fang5/3004810373x.htm
 海防村 - 江宁路二手房出售 -海防路410弄,20180202025012,静安,430 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,对口静教院三房精装修高区，近地铁，看小区中心花园，看房方便,http://sh.ganji.com/fang5/2995832687x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,700 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,对口静教院三房精装修高区，近地铁，看小区中心花园，看房方便,http://sh.ganji.com/fang5/2912919787x.htm
 南草坪 - 江宁路二手房出售 -泰兴路689弄1-65...,20180202025012,静安,1480 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,南草坪南北通复试结构得房率88闹中取静降价150,http://sh.ganji.com/fang5/2885178763x.htm
 海防村 - 江宁路二手房出售 -海防路410弄,20180202025012,静安,590 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,精装全明，静教院附9年制，近地铁，全明采光好，户型方正！钥匙,http://sh.ganji.com/fang5/3009581660x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,700 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,对口静教院三房精装修高区，近地铁，看小区中心花园，看房方便,http://sh.ganji.com/fang5/2904802800x.htm
 武定坊 - 江宁路二手房出售 -武定路600弄,20180202025012,静安,450 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静安新年热卖房！多层一楼.南北通两房，厨卫全明，随时看房！,http://sh.ganji.com/fang5/2912109513x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1150 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静安晶华园九年一贯制对口小区，全明大3方，诚意出售价格可谈,http://sh.ganji.com/fang5/2921845216x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1550 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静教院九年一贯制，名额未用，含到手车位，产权清晰，随时可看,http://sh.ganji.com/fang5/2902965924x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄1-...,20180202025012,静安,1550 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,学籍未用买进650万全屋地暖新风系统带地下产权车位,http://sh.ganji.com/fang5/2902110333x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,900 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,长寿地铁旁锦园精装修高区两房在售，看小区花园，诚意出售,http://sh.ganji.com/fang5/2924997664x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,880 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,长寿地铁旁锦园精装修高区两房在售，看小区花园，诚意出售,http://sh.ganji.com/fang5/2924961409x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,900 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,长寿地铁旁锦园精装修高区两房在售，看小区花园，诚意出售,http://sh.ganji.com/fang5/2924983417x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,765 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静教院九年一贯制对口小区，全明朝南大一方，诚意出售，看房方便,http://sh.ganji.com/fang5/2902965933x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1470 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,1450万带车位搞得定+静教院9年一贯制+高区南北通大3房,http://sh.ganji.com/fang5/3006352160x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1470 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,A+有钥匙含地下产权车位外籍业主无户口学籍未用,http://sh.ganji.com/fang5/2993138546x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1480 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,精装修南北通3房近地铁温馨舒适不失档次，高区视野享受急售,http://sh.ganji.com/fang5/2921969905x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1250 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,A+首推毛坯房从未住过人有钥匙随时可看业主上海阿姨,http://sh.ganji.com/fang5/2910165417x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1050 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静教院九年一贯制对口小区+业主急售+地铁口+方便看房+绿化好,http://sh.ganji.com/fang5/2917566391x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1380 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,精装修南北通3房近地铁温馨舒适不失档次，高区视野享受夜,http://sh.ganji.com/fang5/2913831633x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,900 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,长寿地铁旁锦园精装修高区两房在售，看小区花园，诚意出售,http://sh.ganji.com/fang5/3007895255x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1300 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,近地铁出行方便高区精装修的2房看小区中心花园学习可以用,http://sh.ganji.com/fang5/2921952886x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,810 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静安区高品质优选！体现奢华品质全南！独享花园美景尽眼底急售,http://sh.ganji.com/fang5/2999098319x.htm
 静安晶华园 - 江宁路二手房出售 -陕西北路1155弄,20180202025012,静安,1230 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,对口静教院三房精装修高区，近地铁，看小区中心花园，看房方便,http://sh.ganji.com/fang5/2912926009x.htm
 旧教师公寓 - 江宁路二手房出售 -常德路945弄,20180202025012,静安,98 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,地铁口可网签公寓+复式挑高6米/租金6千/月+以租养贷,http://sh.ganji.com/fang5/3003036707x.htm
 海防村 - 江宁路二手房出售 -海防路410弄,20180202025012,静安,660 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,静教院九年一贯制+性价比高+小户型单价低+租的快+南北通透,http://sh.ganji.com/fang5/2926686892x.htm
 达安锦园(二... - 江宁路二手房出售 -海防路538弄,20180202025012,静安,1350 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/jiangninglu/o4/,ganji,江宁路,长寿地铁旁锦园精装修高区三房在售，看小区花园，诚意出售,http://sh.ganji.com/fang5/2924993068x.htm
 市光三村 - 中原二手房出售 -市光三村1-101号,20180202025017,杨浦,232 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,,http://sh.ganji.com/fang5/2926792399x.htm
 民京路837... - 中原二手房出售 -民京路837弄,20180202025017,杨浦,198 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,民京路837弄单价低于历史价格朝南带阳台出门有菜场,http://sh.ganji.com/fang5/2994803219x.htm
 市京一村小区 - 中原二手房出售 -国和路952号,20180202025017,杨浦,400 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,价格便宜，位置优越，交通便利，楼层合适，赶紧拿起电话call,http://sh.ganji.com/fang5/2902942825x.htm
 世和园 - 中原二手房出售 -世界路43弄,20180202025017,杨浦,560 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,除了价格不是你想的，其他都是你想要的，5年出一套，屋超所值！,http://sh.ganji.com/fang5/2992506536x.htm
 工农三村 - 中原二手房出售 -工农三村,20180202025017,杨浦,240 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,近地铁8号线，厅房同宽，近长海医院，楼层好，通风和采光佳,http://sh.ganji.com/fang5/2865935889x.htm
 殷行路305... - 中原二手房出售 -殷行路305弄,20180202025017,杨浦,130 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,满五年无税，诚意售价可议一门关居家小户型近地铁,http://sh.ganji.com/fang5/2992547474x.htm
 闸殷路195... - 中原二手房出售 -闸殷路195弄,20180202025017,杨浦,220 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,西山墙全明两房一厅带天井得房率超高性价比高有钥匙随时好,http://sh.ganji.com/fang5/2903461675x.htm
 城市名园 - 中原二手房出售 -包头路1150弄,20180202025017,杨浦,400 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,城市名园两房一厅现在出售400万精装修,http://sh.ganji.com/fang5/2903010190x.htm
 市光四村 - 中原二手房出售 -包头路,20180202025017,杨浦,230 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,市光四村43.03平米230.00万元,http://sh.ganji.com/fang5/2992675481x.htm
 国和一村 - 中原二手房出售 -国和一村,20180202025017,杨浦,310 万元,esf,kys-MacBook-Air.local,http://sh.ganji.com/fang5/zhongyuan/o5/,ganji,中原,双南双天井精装拎包入住房型正气全明户型满五无税近地铁,http://sh.ganji.com/fang5/2880646515x.htm
